seed,condition,angle_deg,initial_global_energy,initial_local_energy,nonlinear_auc,analytic_linear_auc,nonlinear_increment_auc
3,coherent,55.0,1.0,0.7030743017340509,1.3771515079529868,1.2636342407088172,0.11351726724416955
3,coherent,60.0,1.0,0.7030743017340509,1.368544155959946,1.2561649399873898,0.11237921597255629
3,coherent,65.0,1.0,0.7030743017340509,1.3590369617773503,1.247913826914578,0.11112313486277237
3,coherent,70.0,1.0,0.7030743017340509,1.3485854276912563,1.238841963294937,0.10974346439631932
3,coherent,75.0,1.0,0.7030743017340509,1.3371383324589348,1.2289045012740771,0.10823383118485763
3,coherent,80.0,1.0,0.7030743017340509,1.3246366735622017,1.218049743756888,0.1065869298053137
3,coherent,85.0,1.0,0.7030743017340509,1.3110123625544905,1.206217982739101,0.10479437981538942
3,coherent,90.0,1.0,0.7030743017340509,1.2961866047326513,1.193340052700346,0.10284655203230542
3,shuffled,0.0,1.0,0.7030743017340509,0.5688699114431885,0.5441294470967071,0.024740464346481472
3,shuffled,5.0,1.0,0.7030743017340509,0.5620362794519815,0.5379774871751211,0.024058792276860475
3,shuffled,10.0,1.0,0.7030743017340509,0.5590809615589848,0.5353176441246794,0.023763317434305375
3,shuffled,15.0,1.0,0.7030743017340509,0.5610705906346736,0.5371620263635987,0.023908564271074906
3,shuffled,20.0,1.0,0.7030743017340509,0.5665183998292757,0.5421504169772955,0.024367982851980163
3,shuffled,25.0,1.0,0.7030743017340509,0.5657070121786382,0.5415044326276162,0.024202579551022008
3,shuffled,30.0,1.0,0.7030743017340509,0.5631191430228757,0.5393437939932987,0.02377534902957701
3,shuffled,35.0,1.0,0.7030743017340509,0.5638615230544938,0.5401079912685107,0.02375353178598305
3,shuffled,40.0,1.0,0.703074301734051,0.5681705534756663,0.5440783843402783,0.02409216913538792
